,game_date,game_id,home_name,away_name,total_goals,final_goal_diff,streak_changes,max_streak,last_streak,lead_changes,tied_not_led,max_winner_lead,max_loser_lead
78341,2023-11-18,2023020258,Boston Bruins,Montreal Canadiens,0.66,0.7139285714285715,0.6185714285714285,0.5682142857142857,0.2175,0.2910714285714286,0.29214285714285715,0.8514285714285714,0.2910714285714286
78670,2023-11-18,2023020260,Calgary Flames,New York Islanders,0.7932142857142858,0.029642857142857144,0.9153571428571429,0.5682142857142857,0.5575,0.9896428571428572,0.74,0.37785714285714284,0.7346428571428572
78961,2023-11-18,2023020259,Carolina Hurricanes,Pittsburgh Penguins,0.49892857142857144,0.4907142857142857,0.6185714285714285,0.23142857142857143,0.5575,0.7396428571428572,0.74,0.37785714285714284,0.7346428571428572
79278,2023-11-18,2023020256,Nashville Predators,Chicago Blackhawks,0.49892857142857144,0.4907142857142857,0.7967857142857143,0.23142857142857143,0.2175,0.2910714285714286,0.29214285714285715,0.37785714285714284,0.2910714285714286
79571,2023-11-18,2023020264,Dallas Stars,Colorado Avalanche,0.88,0.7139285714285715,0.1875,0.9810714285714286,0.9871428571428571,0.7396428571428572,0.29214285714285715,0.6471428571428571,0.9882142857142857
79928,2023-11-18,2023020263,Washington Capitals,Columbus Blue Jackets,0.66,0.22428571428571428,0.7967857142857143,0.5682142857142857,0.2175,0.7396428571428572,0.29214285714285715,0.37785714285714284,0.7346428571428572
80233,2023-11-18,2023020257,Tampa Bay Lightning,Edmonton Oilers,0.9403571428571429,0.4907142857142857,0.9153571428571429,0.5682142857142857,0.7653571428571428,0.7396428571428572,0.9407142857142857,0.37785714285714284,0.9332142857142857
80528,2023-11-18,2023020266,Los Angeles Kings,St. Louis Blues,0.49892857142857144,0.8864285714285715,0.1875,0.9392857142857143,0.2175,0.2910714285714286,0.29214285714285715,0.9435714285714286,0.2910714285714286
80816,2023-11-18,2023020254,Ottawa Senators,Minnesota Wild,0.026785714285714284,0.029642857142857144,0.1875,0.23142857142857143,0.5575,0.7396428571428572,0.29214285714285715,0.12392857142857143,0.7346428571428572
81144,2023-11-18,2023020261,New Jersey Devils,New York Rangers,0.7932142857142858,0.4907142857142857,0.7967857142857143,0.5682142857142857,0.7653571428571428,0.9385714285714286,0.74,0.37785714285714284,0.7346428571428572
81468,2023-11-18,2023020255,Philadelphia Flyers,Vegas Golden Knights,0.66,0.22428571428571428,0.7967857142857143,0.23142857142857143,0.2175,0.2910714285714286,0.9407142857142857,0.37785714285714284,0.2910714285714286
81749,2023-11-18,2023020265,Vancouver Canucks,Seattle Kraken,0.66,0.22428571428571428,0.7967857142857143,0.23142857142857143,0.2175,0.7396428571428572,0.74,0.37785714285714284,0.7346428571428572
82005,2023-11-19,2023020271,Anaheim Ducks,St. Louis Blues,0.18428571428571427,0.4907142857142857,0.1875,0.5682142857142857,0.2175,0.2910714285714286,0.29214285714285715,0.6471428571428571,0.2910714285714286
82283,2023-11-19,2023020270,Chicago Blackhawks,Buffalo Sabres,0.33321428571428574,0.22428571428571428,0.7967857142857143,0.030714285714285715,0.2175,0.2910714285714286,0.9407142857142857,0.12392857142857143,0.2910714285714286
82582,2023-11-19,2023020268,Philadelphia Flyers,Columbus Blue Jackets,0.66,0.7139285714285715,0.7967857142857143,0.23142857142857143,0.5575,0.2910714285714286,0.74,0.6471428571428571,0.2910714285714286
82884,2023-11-19,2023020267,Minnesota Wild,Toronto Maple Leafs,0.66,0.22428571428571428,0.6185714285714285,0.5682142857142857,0.2175,0.7396428571428572,0.74,0.37785714285714284,0.7346428571428572
83224,2023-11-19,2023020269,Pittsburgh Penguins,Vegas Golden Knights,0.08714285714285715,0.7139285714285715,0.05357142857142857,0.5682142857142857,0.7653571428571428,0.2910714285714286,0.29214285714285715,0.6471428571428571,0.2910714285714286
83540,2023-11-20,2023020276,Arizona Coyotes,Los Angeles Kings,0.33321428571428574,0.7139285714285715,0.3985714285714286,0.5682142857142857,0.2175,0.2910714285714286,0.29214285714285715,0.6471428571428571,0.2910714285714286
83867,2023-11-20,2023020273,Tampa Bay Lightning,Boston Bruins,0.88,0.22428571428571428,0.9639285714285715,0.23142857142857143,0.5575,0.9385714285714286,0.9407142857142857,0.12392857142857143,0.7346428571428572
84182,2023-11-20,2023020277,Seattle Kraken,Calgary Flames,0.66,0.22428571428571428,0.7967857142857143,0.23142857142857143,0.5575,0.9385714285714286,0.74,0.12392857142857143,0.7346428571428572
84480,2023-11-20,2023020275,Nashville Predators,Colorado Avalanche,0.66,0.22428571428571428,0.6185714285714285,0.23142857142857143,0.5575,0.9896428571428572,0.29214285714285715,0.12392857142857143,0.7346428571428572
84786,2023-11-20,2023020274,Dallas Stars,New York Rangers,0.88,0.7139285714285715,0.3985714285714286,0.9810714285714286,0.2175,0.7396428571428572,0.29214285714285715,0.8514285714285714,0.9332142857142857
85131,2023-11-20,2023020272,Florida Panthers,Edmonton Oilers,0.7932142857142858,0.4907142857142857,0.6185714285714285,0.5682142857142857,0.7653571428571428,0.7396428571428572,0.74,0.37785714285714284,0.9332142857142857
85414,2023-11-20,2023020278,Vancouver Canucks,San Jose Sharks,0.18428571428571427,0.4907142857142857,0.3985714285714286,0.23142857142857143,0.2175,0.2910714285714286,0.29214285714285715,0.37785714285714284,0.2910714285714286
85720,2023-11-22,2023020290,Anaheim Ducks,Montreal Canadiens,0.66,0.22428571428571428,0.7967857142857143,0.23142857142857143,0.2175,0.2910714285714286,0.74,0.37785714285714284,0.2910714285714286
86028,2023-11-22,2023020287,Arizona Coyotes,St. Louis Blues,0.9707142857142858,0.22428571428571428,0.9639285714285715,0.23142857142857143,0.5575,1.0,0.74,0.12392857142857143,0.7346428571428572
86315,2023-11-22,2023020282,Florida Panthers,Boston Bruins,0.18428571428571427,0.4907142857142857,0.3985714285714286,0.23142857142857143,0.5575,0.2910714285714286,0.74,0.37785714285714284,0.2910714285714286
86608,2023-11-22,2023020285,Washington Capitals,Buffalo Sabres,0.66,0.22428571428571428,0.6185714285714285,0.23142857142857143,0.5575,0.7396428571428572,0.74,0.12392857142857143,0.9332142857142857
86950,2023-11-22,2023020288,Nashville Predators,Calgary Flames,0.49892857142857144,0.4907142857142857,0.6185714285714285,0.5682142857142857,0.2175,0.2910714285714286,0.74,0.6471428571428571,0.2910714285714286
87251,2023-11-22,2023020279,Carolina Hurricanes,Edmonton Oilers,0.88,0.7139285714285715,0.7967857142857143,0.8207142857142857,0.2175,0.2910714285714286,0.29214285714285715,0.8514285714285714,0.2910714285714286
87518,2023-11-22,2023020280,Columbus Blue Jackets,Chicago Blackhawks,0.9403571428571429,0.8864285714285715,0.6185714285714285,0.8207142857142857,0.5575,0.2910714285714286,0.29214285714285715,0.9785714285714285,0.2910714285714286
87786,2023-11-22,2023020291,Colorado Avalanche,Vancouver Canucks,0.66,0.7139285714285715,0.6185714285714285,0.5682142857142857,0.7653571428571428,0.7396428571428572,0.74,0.6471428571428571,0.7346428571428572
88081,2023-11-22,2023020289,Dallas Stars,Vegas Golden Knights,0.08714285714285715,0.22428571428571428,0.3985714285714286,0.030714285714285715,0.2175,0.2910714285714286,0.74,0.12392857142857143,0.2910714285714286
88326,2023-11-22,2023020281,Detroit Red Wings,New Jersey Devils,0.18428571428571427,0.8864285714285715,0.05357142857142857,0.8207142857142857,0.8939285714285714,0.2910714285714286,0.29214285714285715,0.8514285714285714,0.2910714285714286
88637,2023-11-22,2023020286,New York Islanders,Philadelphia Flyers,0.33321428571428574,0.22428571428571428,0.6185714285714285,0.23142857142857143,0.2175,0.2910714285714286,0.29214285714285715,0.37785714285714284,0.2910714285714286
88961,2023-11-22,2023020283,Pittsburgh Penguins,New York Rangers,0.007142857142857143,0.22428571428571428,0.05357142857142857,0.030714285714285715,0.2175,0.2910714285714286,0.29214285714285715,0.12392857142857143,0.2910714285714286
89230,2023-11-22,2023020292,Seattle Kraken,San Jose Sharks,0.7932142857142858,0.9821428571428571,0.3985714285714286,0.9810714285714286,0.2175,0.2910714285714286,0.29214285714285715,0.9785714285714285,0.2910714285714286
89519,2023-11-22,2023020284,Tampa Bay Lightning,Winnipeg Jets,0.33321428571428574,0.22428571428571428,0.3985714285714286,0.23142857142857143,0.2175,0.2910714285714286,0.74,0.37785714285714284,0.2910714285714286
89830,2023-11-24,2023020299,Anaheim Ducks,Los Angeles Kings,0.66,0.7139285714285715,0.6185714285714285,0.8207142857142857,0.2175,0.2910714285714286,0.29214285714285715,0.8514285714285714,0.2910714285714286
90111,2023-11-24,2023020293,Boston Bruins,Detroit Red Wings,0.66,0.7139285714285715,0.7967857142857143,0.23142857142857143,0.5575,0.2910714285714286,0.29214285714285715,0.6471428571428571,0.2910714285714286
90433,2023-11-24,2023020301,Buffalo Sabres,Pittsburgh Penguins,0.33321428571428574,0.22428571428571428,0.1875,0.5682142857142857,0.7653571428571428,0.7396428571428572,0.29214285714285715,0.12392857142857143,0.9332142857142857
90713,2023-11-24,2023020305,Dallas Stars,Calgary Flames,0.9707142857142858,0.7139285714285715,0.9153571428571429,0.9392857142857143,0.9592857142857143,0.7396428571428572,0.9407142857142857,0.6471428571428571,0.9332142857142857
90993,2023-11-24,2023020303,Carolina Hurricanes,Tampa Bay Lightning,0.9403571428571429,0.9821428571428571,0.6185714285714285,0.9392857142857143,0.9592857142857143,0.7396428571428572,0.29214285714285715,0.9785714285714285,0.7346428571428572
91317,2023-11-24,2023020295,Chicago Blackhawks,Toronto Maple Leafs,0.66,0.22428571428571428,0.6185714285714285,0.5682142857142857,0.7653571428571428,0.7396428571428572,0.74,0.12392857142857143,0.9332142857142857
91570,2023-11-24,2023020306,Minnesota Wild,Colorado Avalanche,0.33321428571428574,0.22428571428571428,0.3985714285714286,0.23142857142857143,0.2175,0.2910714285714286,0.74,0.37785714285714284,0.2910714285714286
91893,2023-11-24,2023020296,New Jersey Devils,Columbus Blue Jackets,0.08714285714285715,0.22428571428571428,0.3985714285714286,0.030714285714285715,0.2175,0.2910714285714286,0.74,0.12392857142857143,0.2910714285714286
92178,2023-11-24,2023020298,Washington Capitals,Edmonton Oilers,0.33321428571428574,0.9564285714285714,0.05357142857142857,0.9392857142857143,0.9592857142857143,0.2910714285714286,0.29214285714285715,0.9435714285714286,0.2910714285714286
92477,2023-11-24,2023020304,Florida Panthers,Winnipeg Jets,0.08714285714285715,0.7139285714285715,0.05357142857142857,0.5682142857142857,0.7653571428571428,0.2910714285714286,0.29214285714285715,0.6471428571428571,0.2910714285714286
92769,2023-11-24,2023020300,San Jose Sharks,Montreal Canadiens,0.18428571428571427,0.029642857142857144,0.6185714285714285,0.23142857142857143,0.5575,0.7396428571428572,0.74,0.12392857142857143,0.9332142857142857
93036,2023-11-24,2023020297,St. Louis Blues,Nashville Predators,0.9707142857142858,0.9564285714285714,0.9639285714285715,0.5682142857142857,0.2175,0.2910714285714286,0.29214285714285715,0.9435714285714286,0.2910714285714286
93354,2023-11-24,2023020302,Ottawa Senators,New York Islanders,0.7932142857142858,0.4907142857142857,0.6185714285714285,0.8207142857142857,0.2175,0.7396428571428572,0.29214285714285715,0.6471428571428571,0.7346428571428572
93640,2023-11-24,2023020294,Philadelphia Flyers,New York Rangers,0.18428571428571427,0.4907142857142857,0.1875,0.5682142857142857,0.2175,0.2910714285714286,0.29214285714285715,0.6471428571428571,0.2910714285714286
93932,2023-11-24,2023020307,Seattle Kraken,Vancouver Canucks,0.49892857142857144,0.8864285714285715,0.3985714285714286,0.5682142857142857,0.7653571428571428,0.2910714285714286,0.29214285714285715,0.8514285714285714,0.2910714285714286
94178,2023-11-25,2023020315,Vegas Golden Knights,Arizona Coyotes,0.026785714285714284,0.4907142857142857,0.05357142857142857,0.23142857142857143,0.5575,0.2910714285714286,0.29214285714285715,0.37785714285714284,0.2910714285714286
94514,2023-11-25,2023020308,New York Rangers,Boston Bruins,0.9707142857142858,0.7139285714285715,0.9639285714285715,0.5682142857142857,0.2175,0.2910714285714286,0.9407142857142857,0.6471428571428571,0.2910714285714286
94803,2023-11-25,2023020310,New Jersey Devils,Buffalo Sabres,0.88,0.9564285714285714,0.7967857142857143,0.8207142857142857,0.2175,0.2910714285714286,0.29214285714285715,0.9435714285714286,0.2910714285714286
95110,2023-11-25,2023020313,Colorado Avalanche,Calgary Flames,0.18428571428571427,0.4907142857142857,0.3985714285714286,0.23142857142857143,0.2175,0.2910714285714286,0.29214285714285715,0.37785714285714284,0.2910714285714286
95373,2023-11-25,2023020309,Los Angeles Kings,Montreal Canadiens,0.18428571428571427,0.8864285714285715,0.05357142857142857,0.8207142857142857,0.8939285714285714,0.2910714285714286,0.29214285714285715,0.8514285714285714,0.2910714285714286
95741,2023-11-25,2023020312,New York Islanders,Philadelphia Flyers,0.0007142857142857143,0.029642857142857144,0.05357142857142857,0.030714285714285715,0.2175,0.2910714285714286,0.29214285714285715,0.12392857142857143,0.2910714285714286
96062,2023-11-25,2023020311,Pittsburgh Penguins,Toronto Maple Leafs,0.33321428571428574,0.22428571428571428,0.6185714285714285,0.23142857142857143,0.5575,0.7396428571428572,0.74,0.12392857142857143,0.7346428571428572
96369,2023-11-25,2023020314,San Jose Sharks,Vancouver Canucks,0.66,0.22428571428571428,0.9153571428571429,0.23142857142857143,0.2175,0.2910714285714286,0.9407142857142857,0.37785714285714284,0.2910714285714286
96670,2023-11-26,2023020320,Edmonton Oilers,Anaheim Ducks,0.9403571428571429,0.9821428571428571,0.6185714285714285,0.9942857142857143,0.9964285714285714,0.7396428571428572,0.74,0.9785714285714285,0.7346428571428572
96978,2023-11-26,2023020318,Carolina Hurricanes,Columbus Blue Jackets,0.33321428571428574,0.22428571428571428,0.1875,0.5682142857142857,0.7653571428571428,0.7396428571428572,0.29214285714285715,0.12392857142857143,0.9332142857142857
97285,2023-11-26,2023020317,Chicago Blackhawks,St. Louis Blues,0.49892857142857144,0.4907142857142857,0.6185714285714285,0.23142857142857143,0.2175,0.2910714285714286,0.29214285714285715,0.6471428571428571,0.2910714285714286
97557,2023-11-26,2023020316,Detroit Red Wings,Minnesota Wild,0.33321428571428574,0.7139285714285715,0.3985714285714286,0.5682142857142857,0.7653571428571428,0.2910714285714286,0.74,0.6471428571428571,0.2910714285714286
97898,2023-11-26,2023020319,Nashville Predators,Winnipeg Jets,0.33321428571428574,0.22428571428571428,0.1875,0.5682142857142857,0.5575,0.2910714285714286,0.29214285714285715,0.6471428571428571,0.2910714285714286
98215,2023-11-27,2023020321,Columbus Blue Jackets,Boston Bruins,0.66,0.7139285714285715,0.6185714285714285,0.8207142857142857,0.2175,0.2910714285714286,0.29214285714285715,0.8514285714285714,0.2910714285714286
98484,2023-11-27,2023020322,New York Rangers,Buffalo Sabres,0.49892857142857144,0.8864285714285715,0.3985714285714286,0.5682142857142857,0.7653571428571428,0.2910714285714286,0.29214285714285715,0.8514285714285714,0.2910714285714286
98811,2023-11-27,2023020325,Calgary Flames,Vegas Golden Knights,0.08714285714285715,0.22428571428571428,0.1875,0.23142857142857143,0.5575,0.7396428571428572,0.29214285714285715,0.12392857142857143,0.7346428571428572
99127,2023-11-27,2023020324,Colorado Avalanche,Tampa Bay Lightning,0.33321428571428574,0.7139285714285715,0.3985714285714286,0.5682142857142857,0.2175,0.2910714285714286,0.29214285714285715,0.6471428571428571,0.2910714285714286
99464,2023-11-27,2023020323,Ottawa Senators,Florida Panthers,0.33321428571428574,0.9564285714285714,0.05357142857142857,0.9392857142857143,0.9592857142857143,0.2910714285714286,0.29214285714285715,0.9435714285714286,0.2910714285714286
99766,2023-11-27,2023020326,San Jose Sharks,Washington Capitals,0.08714285714285715,0.22428571428571428,0.3985714285714286,0.030714285714285715,0.2175,0.2910714285714286,0.74,0.12392857142857143,0.2910714285714286
100053,2023-11-28,2023020336,Vancouver Canucks,Anaheim Ducks,0.18428571428571427,0.4907142857142857,0.3985714285714286,0.23142857142857143,0.5575,0.2910714285714286,0.74,0.37785714285714284,0.2910714285714286
100332,2023-11-28,2023020334,Arizona Coyotes,Tampa Bay Lightning,0.18428571428571427,0.4907142857142857,0.3985714285714286,0.23142857142857143,0.2175,0.2910714285714286,0.29214285714285715,0.37785714285714284,0.2910714285714286
100615,2023-11-28,2023020328,Philadelphia Flyers,Carolina Hurricanes,0.33321428571428574,0.7139285714285715,0.3985714285714286,0.5682142857142857,0.7653571428571428,0.2910714285714286,0.74,0.6471428571428571,0.2910714285714286
100946,2023-11-28,2023020333,Chicago Blackhawks,Seattle Kraken,0.66,0.22428571428571428,0.6185714285714285,0.23142857142857143,0.2175,0.2910714285714286,0.74,0.37785714285714284,0.2910714285714286
101197,2023-11-28,2023020332,Winnipeg Jets,Dallas Stars,0.026785714285714284,0.4907142857142857,0.05357142857142857,0.23142857142857143,0.5575,0.2910714285714286,0.29214285714285715,0.37785714285714284,0.2910714285714286
101582,2023-11-28,2023020335,Edmonton Oilers,Vegas Golden Knights,0.7932142857142858,0.029642857142857144,0.9639285714285715,0.23142857142857143,0.5575,0.2910714285714286,0.9925,0.37785714285714284,0.2910714285714286
101990,2023-11-28,2023020329,Toronto Maple Leafs,Florida Panthers,0.026785714285714284,0.029642857142857144,0.6185714285714285,0.23142857142857143,0.2175,0.7396428571428572,0.74,0.12392857142857143,0.7346428571428572
102297,2023-11-28,2023020330,Minnesota Wild,St. Louis Blues,0.18428571428571427,0.4907142857142857,0.3985714285714286,0.23142857142857143,0.5575,0.2910714285714286,0.74,0.37785714285714284,0.2910714285714286
102605,2023-11-28,2023020331,Nashville Predators,Pittsburgh Penguins,0.33321428571428574,0.22428571428571428,0.3985714285714286,0.23142857142857143,0.2175,0.2910714285714286,0.74,0.37785714285714284,0.2910714285714286
102883,2023-11-28,2023020327,New Jersey Devils,New York Islanders,0.88,0.22428571428571428,0.6185714285714285,0.5682142857142857,0.7653571428571428,0.9896428571428572,0.29214285714285715,0.12392857142857143,0.9332142857142857
103144,2023-11-29,2023020337,Columbus Blue Jackets,Montreal Canadiens,0.49892857142857144,0.4907142857142857,0.6185714285714285,0.5682142857142857,0.7653571428571428,0.7396428571428572,0.74,0.37785714285714284,0.7346428571428572
103436,2023-11-29,2023020338,New York Rangers,Detroit Red Wings,0.33321428571428574,0.22428571428571428,0.3985714285714286,0.23142857142857143,0.5575,0.9385714285714286,0.29214285714285715,0.12392857142857143,0.7346428571428572
103699,2023-11-29,2023020339,Los Angeles Kings,Washington Capitals,0.08714285714285715,0.22428571428571428,0.1875,0.23142857142857143,0.5575,0.7396428571428572,0.29214285714285715,0.12392857142857143,0.7346428571428572
104010,2023-11-30,2023020352,Anaheim Ducks,Washington Capitals,0.88,0.22428571428571428,0.9153571428571429,0.5682142857142857,0.2175,0.9385714285714286,0.29214285714285715,0.37785714285714284,0.7346428571428572
104298,2023-11-30,2023020350,Arizona Coyotes,Colorado Avalanche,0.66,0.22428571428571428,0.9153571428571429,0.23142857142857143,0.2175,0.7396428571428572,0.9407142857142857,0.12392857142857143,0.7346428571428572
104606,2023-11-30,2023020340,Boston Bruins,San Jose Sharks,0.08714285714285715,0.7139285714285715,0.05357142857142857,0.5682142857142857,0.7653571428571428,0.2910714285714286,0.29214285714285715,0.6471428571428571,0.2910714285714286
104899,2023-11-30,2023020348,St. Louis Blues,Buffalo Sabres,0.9403571428571429,0.4907142857142857,0.6185714285714285,0.5682142857142857,0.2175,0.2910714285714286,0.74,0.6471428571428571,0.2910714285714286
105190,2023-11-30,2023020351,Calgary Flames,Dallas Stars,0.66,0.22428571428571428,0.6185714285714285,0.23142857142857143,0.5575,0.9896428571428572,0.29214285714285715,0.12392857142857143,0.7346428571428572
105519,2023-11-30,2023020341,Carolina Hurricanes,New York Islanders,0.88,0.22428571428571428,0.9889285714285714,0.23142857142857143,0.2175,0.7396428571428572,0.9925,0.12392857142857143,0.7346428571428572
105777,2023-11-30,2023020342,Detroit Red Wings,Chicago Blackhawks,0.49892857142857144,0.8864285714285715,0.3985714285714286,0.8207142857142857,0.8939285714285714,0.2910714285714286,0.74,0.8514285714285714,0.2910714285714286
106091,2023-11-30,2023020349,Winnipeg Jets,Edmonton Oilers,0.18428571428571427,0.4907142857142857,0.1875,0.5682142857142857,0.7653571428571428,0.7396428571428572,0.29214285714285715,0.37785714285714284,0.7346428571428572
106394,2023-11-30,2023020343,Montreal Canadiens,Florida Panthers,0.49892857142857144,0.8864285714285715,0.3985714285714286,0.8207142857142857,0.2175,0.2910714285714286,0.29214285714285715,0.8514285714285714,0.2910714285714286
106692,2023-11-30,2023020347,Nashville Predators,Minnesota Wild,0.66,0.9564285714285714,0.3985714285714286,0.9392857142857143,0.2175,0.2910714285714286,0.29214285714285715,0.9435714285714286,0.2910714285714286
107030,2023-11-30,2023020344,Philadelphia Flyers,New Jersey Devils,0.66,0.22428571428571428,0.7967857142857143,0.23142857142857143,0.2175,0.2910714285714286,0.74,0.37785714285714284,0.2910714285714286
107318,2023-11-30,2023020345,Tampa Bay Lightning,Pittsburgh Penguins,0.49892857142857144,0.4907142857142857,0.1875,0.8207142857142857,0.8939285714285714,0.7396428571428572,0.29214285714285715,0.37785714285714284,0.9332142857142857
107666,2023-11-30,2023020346,Toronto Maple Leafs,Seattle Kraken,0.49892857142857144,0.029642857142857144,0.7967857142857143,0.23142857142857143,0.5575,0.2910714285714286,0.74,0.37785714285714284,0.2910714285714286
107939,2023-11-30,2023020353,Vancouver Canucks,Vegas Golden Knights,0.33321428571428574,0.7139285714285715,0.1875,0.8207142857142857,0.2175,0.2910714285714286,0.29214285714285715,0.8514285714285714,0.2910714285714286
108210,2023-12-01,2023020354,Columbus Blue Jackets,Ottawa Senators,0.49892857142857144,0.4907142857142857,0.1875,0.8207142857142857,0.8939285714285714,0.7396428571428572,0.29214285714285715,0.37785714285714284,0.9332142857142857
108533,2023-12-01,2023020355,New Jersey Devils,San Jose Sharks,0.88,0.7139285714285715,0.9639285714285715,0.23142857142857143,0.5575,0.2910714285714286,0.74,0.6471428571428571,0.2910714285714286
108915,2023-12-02,2023020366,Anaheim Ducks,Colorado Avalanche,0.49892857142857144,0.029642857142857144,0.6185714285714285,0.5682142857142857,0.7653571428571428,0.7396428571428572,0.29214285714285715,0.12392857142857143,0.9332142857142857
109230,2023-12-02,2023020365,Arizona Coyotes,St. Louis Blues,0.33321428571428574,0.7139285714285715,0.3985714285714286,0.5682142857142857,0.2175,0.2910714285714286,0.29214285714285715,0.6471428571428571,0.2910714285714286
109622,2023-12-02,2023020364,Toronto Maple Leafs,Boston Bruins,0.66,0.22428571428571428,0.7967857142857143,0.23142857142857143,0.2175,0.2910714285714286,0.9407142857142857,0.37785714285714284,0.2910714285714286
109925,2023-12-02,2023020360,Carolina Hurricanes,Buffalo Sabres,0.7932142857142858,0.8864285714285715,0.6185714285714285,0.9392857142857143,0.2175,0.2910714285714286,0.29214285714285715,0.9435714285714286,0.2910714285714286
110214,2023-12-02,2023020367,Calgary Flames,Vancouver Canucks,0.66,0.22428571428571428,0.9153571428571429,0.23142857142857143,0.2175,0.2910714285714286,0.29214285714285715,0.37785714285714284,0.2910714285714286
110501,2023-12-02,2023020357,Winnipeg Jets,Chicago Blackhawks,0.18428571428571427,0.4907142857142857,0.1875,0.5682142857142857,0.7653571428571428,0.7396428571428572,0.29214285714285715,0.37785714285714284,0.7346428571428572
110797,2023-12-02,2023020356,Dallas Stars,Tampa Bay Lightning,0.88,0.9935714285714285,0.3985714285714286,0.9392857142857143,0.9592857142857143,0.2910714285714286,0.29214285714285715,0.9921428571428571,0.2910714285714286
111121,2023-12-02,2023020361,Montreal Canadiens,Detroit Red Wings,0.88,0.22428571428571428,0.7967857142857143,0.5682142857142857,0.2175,0.2910714285714286,0.74,0.6471428571428571,0.2910714285714286
111453,2023-12-02,2023020359,Florida Panthers,New York Islanders,0.66,0.22428571428571428,0.9153571428571429,0.23142857142857143,0.2175,0.2910714285714286,0.74,0.37785714285714284,0.2910714285714286
111826,2023-12-02,2023020358,Nashville Predators,New York Rangers,0.66,0.22428571428571428,0.6185714285714285,0.5682142857142857,0.7653571428571428,0.7396428571428572,0.29214285714285715,0.12392857142857143,0.9332142857142857
112155,2023-12-02,2023020362,Ottawa Senators,Seattle Kraken,0.026785714285714284,0.4907142857142857,0.05357142857142857,0.23142857142857143,0.5575,0.2910714285714286,0.29214285714285715,0.37785714285714284,0.2910714285714286
112535,2023-12-02,2023020363,Pittsburgh Penguins,Philadelphia Flyers,0.49892857142857144,0.029642857142857144,0.9153571428571429,0.23142857142857143,0.2175,0.7396428571428572,0.9407142857142857,0.12392857142857143,0.7346428571428572
112821,2023-12-02,2023020368,Vegas Golden Knights,Washington Capitals,0.33321428571428574,0.7139285714285715,0.3985714285714286,0.5682142857142857,0.2175,0.2910714285714286,0.29214285714285715,0.6471428571428571,0.2910714285714286
113112,2023-12-03,2023020371,Boston Bruins,Columbus Blue Jackets,0.18428571428571427,0.4907142857142857,0.1875,0.5682142857142857,0.7653571428571428,0.7396428571428572,0.29214285714285715,0.37785714285714284,0.7346428571428572
113406,2023-12-03,2023020372,Buffalo Sabres,Nashville Predators,0.08714285714285715,0.22428571428571428,0.1875,0.23142857142857143,0.2175,0.2910714285714286,0.29214285714285715,0.37785714285714284,0.2910714285714286
113704,2023-12-03,2023020369,Minnesota Wild,Chicago Blackhawks,0.33321428571428574,0.7139285714285715,0.1875,0.8207142857142857,0.2175,0.2910714285714286,0.29214285714285715,0.8514285714285714,0.2910714285714286
113984,2023-12-03,2023020373,Los Angeles Kings,Colorado Avalanche,0.33321428571428574,0.7139285714285715,0.1875,0.8207142857142857,0.8939285714285714,0.7396428571428572,0.29214285714285715,0.6471428571428571,0.7346428571428572
114274,2023-12-03,2023020370,New York Rangers,San Jose Sharks,0.9707142857142858,0.22428571428571428,0.9639285714285715,0.5682142857142857,0.5575,0.7396428571428572,0.9407142857142857,0.6471428571428571,0.7346428571428572
114563,2023-12-04,2023020378,Arizona Coyotes,Washington Capitals,0.49892857142857144,0.9821428571428571,0.05357142857142857,0.9810714285714286,0.9871428571428571,0.2910714285714286,0.29214285714285715,0.9785714285714285,0.2910714285714286
114881,2023-12-04,2023020377,Winnipeg Jets,Carolina Hurricanes,0.08714285714285715,0.22428571428571428,0.1875,0.23142857142857143,0.2175,0.2910714285714286,0.29214285714285715,0.37785714285714284,0.2910714285714286
115172,2023-12-04,2023020375,Tampa Bay Lightning,Dallas Stars,0.18428571428571427,0.8864285714285715,0.05357142857142857,0.8207142857142857,0.8939285714285714,0.2910714285714286,0.29214285714285715,0.8514285714285714,0.2910714285714286
115452,2023-12-04,2023020376,Montreal Canadiens,Seattle Kraken,0.49892857142857144,0.4907142857142857,0.3985714285714286,0.5682142857142857,0.2175,0.2910714285714286,0.29214285714285715,0.6471428571428571,0.2910714285714286
115754,2023-12-04,2023020374,Philadelphia Flyers,Pittsburgh Penguins,0.08714285714285715,0.22428571428571428,0.1875,0.23142857142857143,0.5575,0.7396428571428572,0.29214285714285715,0.12392857142857143,0.7346428571428572
116075,2023-12-04,2023020379,Vegas Golden Knights,St. Louis Blues,0.08714285714285715,0.22428571428571428,0.3985714285714286,0.030714285714285715,0.2175,0.2910714285714286,0.74,0.12392857142857143,0.2910714285714286
116358,2023-12-05,2023020386,Colorado Avalanche,Anaheim Ducks,0.33321428571428574,0.22428571428571428,0.1875,0.5682142857142857,0.5575,0.2910714285714286,0.29214285714285715,0.6471428571428571,0.2910714285714286
116622,2023-12-05,2023020380,Buffalo Sabres,Detroit Red Wings,0.7932142857142858,0.4907142857142857,0.3985714285714286,0.8207142857142857,0.2175,0.2910714285714286,0.29214285714285715,0.8514285714285714,0.2910714285714286
116940,2023-12-05,2023020385,Calgary Flames,Minnesota Wild,0.66,0.7139285714285715,0.7967857142857143,0.5682142857142857,0.2175,0.2910714285714286,0.29214285714285715,0.6471428571428571,0.2910714285714286
